clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
29,0.604167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.42908,2.00000,1500.00000,0.01500,100.00000,0.00000
30,0.625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.43178,2.00000,1500.00000,0.01500,100.00000,0.00000
31,0.645833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.43448,2.00000,1500.00000,0.01500,100.00000,0.00000
32,0.666667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.43718,2.00000,1500.00000,0.01500,100.00000,0.00000
33,0.6875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.43988,2.00000,1500.00000,0.01500,100.00000,0.00000
34,0.708333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.44258,2.00000,1500.00000,0.01500,100.00000,0.00000
35,0.729167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.44528,2.00000,1500.00000,0.01500,100.00000,0.00000
36,0.75,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.44798,2.00000,1500.00000,0.01500,100.00000,0.00000
37,0.770833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.45068,2.00000,1500.00000,0.01500,100.00000,0.00000
38,0.791667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.45338,2.00000,1500.00000,0.01500,100.00000,0.00000
39,0.8125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.45608,2.00000,1500.00000,0.01500,100.00000,0.00000
40,0.833333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.45878,2.00000,1500.00000,0.01500,100.00000,0.00000
41,0.854167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.46148,2.00000,1500.00000,0.01500,100.00000,0.00000
42,0.875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.46418,2.00000,1500.00000,0.01500,100.00000,0.00000
43,0.895833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.46688,2.00000,1500.00000,0.01500,100.00000,0.00000
44,0.916667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.46958,2.00000,1500.00000,0.01500,100.00000,0.00000
45,0.9375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.47228,2.00000,1500.00000,0.01500,100.00000,0.00000
46,0.958333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.47498,2.00000,1500.00000,0.01500,100.00000,0.00000
47,0.979167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.47768,2.00000,1500.00000,0.01500,100.00000,0.00000
48,1,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.48038,2.00000,1500.00000,0.01500,100.00000,0.00000
49,1.02083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.48308,2.00000,1500.00000,0.01500,100.00000,0.00000
50,1.04167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.48578,2.00000,1500.00000,0.01500,100.00000,0.00000
51,1.0625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.48848,2.00000,1500.00000,0.01500,100.00000,0.00000
52,1.08333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.49118,2.00000,1500.00000,0.01500,100.00000,0.00000
53,1.10417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.49387,2.00000,1500.00000,0.01500,100.00000,0.00000
54,1.125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.49657,2.00000,1500.00000,0.01500,100.00000,0.00000
55,1.14583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.49927,2.00000,1500.00000,0.01500,100.00000,0.00000
56,1.16667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.50197,2.00000,1500.00000,0.01500,100.00000,0.00000
57,1.1875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.50468,2.00000,1500.00000,0.01500,100.00000,0.00000
58,1.20833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.50738,2.00000,1500.00000,0.01500,100.00000,0.00000
59,1.22917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.51008,2.00000,1500.00000,0.01500,100.00000,0.00000
60,1.25,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.51278,2.00000,1500.00000,0.01500,100.00000,0.00000
61,1.27083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.51548,2.00000,1500.00000,0.01500,100.00000,0.00000
62,1.29167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.51818,2.00000,1500.00000,0.01500,100.00000,0.00000
63,1.3125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.52088,2.00000,1500.00000,0.01500,100.00000,0.00000
64,1.33333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.52358,2.00000,1500.00000,0.01500,100.00000,0.00000
65,1.35417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.52628,2.00000,1500.00000,0.01500,100.00000,0.00000
66,1.375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.52898,2.00000,1500.00000,0.01500,100.00000,0.00000
67,1.39583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.53168,2.00000,1500.00000,0.01500,100.00000,0.00000
68,1.41667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.53438,2.00000,1500.00000,0.01500,100.00000,0.00000
69,1.4375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.53708,2.00000,1500.00000,0.01500,100.00000,0.00000
70,1.45833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.53978,2.00000,1500.00000,0.01500,100.00000,0.00000
71,1.47917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.54247,2.00000,1500.00000,0.01500,100.00000,0.00000
72,1.5,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.54518,2.00000,1500.00000,0.01500,100.00000,0.00000
73,1.52083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.54787,2.00000,1500.00000,0.01500,100.00000,0.00000
74,1.54167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.55058,2.00000,1500.00000,0.01500,100.00000,0.00000
75,1.5625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.55327,2.00000,1500.00000,0.01500,100.00000,0.00000
76,1.58333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.55598,2.00000,1500.00000,0.01500,100.00000,0.00000
77,1.60417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.55867,2.00000,1500.00000,0.01500,100.00000,0.00000
78,1.625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.56138,2.00000,1500.00000,0.01500,100.00000,0.00000
79,1.64583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.56407,2.00000,1500.00000,0.01500,100.00000,0.00000
80,1.66667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.56678,2.00000,1500.00000,0.01500,100.00000,0.00000
81,1.6875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.56947,2.00000,1500.00000,0.01500,100.00000,0.00000
82,1.70833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.57218,2.00000,1500.00000,0.01500,100.00000,0.00000
83,1.72917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.57487,2.00000,1500.00000,0.01500,100.00000,0.00000
84,1.75,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.57758,2.00000,1500.00000,0.01500,100.00000,0.00000
85,1.77083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.58027,2.00000,1500.00000,0.01500,100.00000,0.00000
86,1.79167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.58298,2.00000,1500.00000,0.01500,100.00000,0.00000
87,1.8125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.58568,2.00000,1500.00000,0.01500,100.00000,0.00000
88,1.83333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.58838,2.00000,1500.00000,0.01500,100.00000,0.00000
89,1.85417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.59108,2.00000,1500.00000,0.01500,100.00000,0.00000
90,1.875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.59378,2.00000,1500.00000,0.01500,100.00000,0.00000
91,1.89583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.59648,2.00000,1500.00000,0.01500,100.00000,0.00000
92,1.91667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.59918,2.00000,1500.00000,0.01500,100.00000,0.00000
93,1.9375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.60188,2.00000,1500.00000,0.01500,100.00000,0.00000
94,1.95833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.60458,2.00000,1500.00000,0.01500,100.00000,0.00000
95,1.97917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.60728,2.00000,1500.00000,0.01500,100.00000,0.00000
96,2,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.60998,2.00000,1500.00000,0.01500,100.00000,0.00000
97,2.02083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.61268,2.00000,1500.00000,0.01500,100.00000,0.00000
98,2.04167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.61538,2.00000,1500.00000,0.01500,100.00000,0.00000
99,2.0625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.61808,2.00000,1500.00000,0.01500,100.00000,0.00000
100,2.08333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.62078,2.00000,1500.00000,0.01500,100.00000,0.00000
101,2.10417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.62348,2.00000,1500.00000,0.01500,100.00000,0.00000
102,2.125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.62618,2.00000,1500.00000,0.01500,100.00000,0.00000
103,2.14583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.62888,2.00000,1500.00000,0.01500,100.00000,0.00000
104,2.16667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.63158,2.00000,1500.00000,0.01500,100.00000,0.00000
105,2.1875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.63428,2.00000,1500.00000,0.01500,100.00000,0.00000
106,2.20833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.63697,2.00000,1500.00000,0.01500,100.00000,0.00000
107,2.22917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.63968,2.00000,1500.00000,0.01500,100.00000,0.00000
108,2.25,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.64237,2.00000,1500.00000,0.01500,100.00000,0.00000
109,2.27083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.64508,2.00000,1500.00000,0.01500,100.00000,0.00000
110,2.29167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.64777,2.00000,1500.00000,0.01500,100.00000,0.00000
111,2.3125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.65048,2.00000,1500.00000,0.01500,100.00000,0.00000
112,2.33333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.65317,2.00000,1500.00000,0.01500,100.00000,0.00000
113,2.35417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.65588,2.00000,1500.00000,0.01500,100.00000,0.00000
114,2.375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.65857,2.00000,1500.00000,0.01500,100.00000,0.00000
115,2.39583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.66128,2.00000,1500.00000,0.01500,100.00000,0.00000
116,2.41667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.66398,2.00000,1500.00000,0.01500,100.00000,0.00000
117,2.4375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.66668,2.00000,1500.00000,0.01500,100.00000,0.00000
118,2.45833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.66938,2.00000,1500.00000,0.01500,100.00000,0.00000
119,2.47917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.67208,2.00000,1500.00000,0.01500,100.00000,0.00000
120,2.5,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.67478,2.00000,1500.00000,0.01500,100.00000,0.00000
121,2.52083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.67748,2.00000,1500.00000,0.01500,100.00000,0.00000
122,2.54167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.68018,2.00000,1500.00000,0.01500,100.00000,0.00000
123,2.5625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.68288,2.00000,1500.00000,0.01500,100.00000,0.00000
124,2.58333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.68558,2.00000,1500.00000,0.01500,100.00000,0.00000
125,2.60417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.68828,2.00000,1500.00000,0.01500,100.00000,0.00000
126,2.625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.69098,2.00000,1500.00000,0.01500,100.00000,0.00000
127,2.64583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.69368,2.00000,1500.00000,0.01500,100.00000,0.00000
128,2.66667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.69638,2.00000,1500.00000,0.01500,100.00000,0.00000
129,2.6875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.69908,2.00000,1500.00000,0.01500,100.00000,0.00000
130,2.70833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.70178,2.00000,1500.00000,0.01500,100.00000,0.00000
131,2.72917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.70448,2.00000,1500.00000,0.01500,100.00000,0.00000
132,2.75,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.70718,2.00000,1500.00000,0.01500,100.00000,0.00000
133,2.77083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.70988,2.00000,1500.00000,0.01500,100.00000,0.00000
134,2.79167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.71258,2.00000,1500.00000,0.01500,100.00000,0.00000
135,2.8125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.71528,2.00000,1500.00000,0.01500,100.00000,0.00000
136,2.83333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.71798,2.00000,1500.00000,0.01500,100.00000,0.00000
137,2.85417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.72068,2.00000,1500.00000,0.01500,100.00000,0.00000
138,2.875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.72338,2.00000,1500.00000,0.01500,100.00000,0.00000
139,2.89583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.72608,2.00000,1500.00000,0.01500,100.00000,0.00000
140,2.91667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.72878,2.00000,1500.00000,0.01500,100.00000,0.00000
141,2.9375,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.73147,2.00000,1500.00000,0.01500,100.00000,0.00000
142,2.95833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.73418,2.00000,1500.00000,0.01500,100.00000,0.00000
143,2.97917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.73687,2.00000,1500.00000,0.01500,100.00000,0.00000
144,3,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.73958,2.00000,1500.00000,0.01500,100.00000,0.00000
145,3.02083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.74227,2.00000,1500.00000,0.01500,100.00000,0.00000
146,3.04167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.74498,2.00000,1500.00000,0.01500,100.00000,0.00000
147,3.0625,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.74768,2.00000,1500.00000,0.01500,100.00000,0.00000
148,3.08333,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.75038,2.00000,1500.00000,0.01500,100.00000,0.00000
149,3.10417,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.75308,2.00000,1500.00000,0.01500,100.00000,0.00000
150,3.125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.75578,2.00000,1500.00000,0.01500,100.00000,0.00000
151,3.14583,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.75848,2.00000,1500.00000,0.01500,100.00000,0.00000
152,3.16667,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.76118,2.00000,1500.00000,0.01500,100.00000,0.00000
153,3.1875,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.76388,2.00000,1500.00000,0.01500,100.00000,0.00000
154,3.20833,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.76658,2.00000,1500.00000,0.01500,100.00000,0.00000
155,3.22917,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.76928,2.00000,1500.00000,0.01500,100.00000,0.00000
156,3.25,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.77198,2.00000,1500.00000,0.01500,100.00000,0.00000
157,3.27083,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.77468,2.00000,1500.00000,0.01500,100.00000,0.00000
158,3.29167,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.77738,2.00000,1500.00000,0.01500,100.00000,0.00000
159,3.3125,0,0,0,11723,0.00000,0.00000,999,999,0,0,999.00000,0.00000,2.90261,29.48256,0.78008,2.00000,1500.00000,0.01500,100.00000,0.00000
