clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
190,3.95833,20118.5,164.186,2.78544e+19,5.62689e+07,28108.00000,24835.00000,1418,771,641,6,1418.00000,280.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,83.51001,0.42313
191,3.97917,20722.3,206.391,7.42993e+19,5.69325e+07,28108.00000,24835.00000,1418,767,645,6,1418.00000,280.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,83.51001,0.42313
192,4,21017,220.662,1.38101e+20,5.715e+07,34095.00000,42550.00000,1428,765,655,8,1428.00000,280.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,83.60656,0.56022
193,4.02083,21896.6,277.734,3.66926e+20,5.90542e+07,34095.00000,42550.00000,1433,760,664,9,1433.00000,280.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,83.65441,0.62805
194,4.04167,22057.4,305.671,6.9427e+20,5.97188e+07,34095.00000,42550.00000,1440,764,667,9,1440.00000,280.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,83.72093,0.62500
195,4.0625,22627.2,376.125,1.88647e+21,5.99708e+07,34095.00000,42550.00000,1455,756,688,11,1455.00000,280.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,83.86167,0.75601
196,4.08333,22961.9,418.819,3.61905e+21,6.00613e+07,34095.00000,42550.00000,1457,752,693,12,1457.00000,280.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,83.88025,0.82361
197,4.10417,23950.9,503.843,1.01073e+22,6.08112e+07,34095.00000,42550.00000,1472,750,709,13,1472.00000,280.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,84.01826,0.88315
198,4.125,24038.3,559.746,1.93657e+22,6.1025e+07,34095.00000,42550.00000,1486,751,720,15,1486.00000,280.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,84.14496,1.00942
199,4.14583,24675.5,666.297,5.49953e+22,6.29595e+07,34095.00000,42550.00000,1488,746,726,16,1488.00000,280.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,84.16290,1.07527
200,4.16667,25075.9,694.047,1.07712e+23,6.37198e+07,34095.00000,42550.00000,1502,747,738,17,1502.00000,280.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,84.28732,1.13182
